"app_id","title","date_release","win","mac","linux","rating","positive_ratio","user_reviews","price_final","price_original","discount","steam_deck"
1659040,"HITMAN 3",2022-01-20,TRUE,FALSE,FALSE,"Very Positive",84,13718,35,0,0,TRUE
1136110,"Hidden Objects - The Mystery House",2019-08-19,TRUE,FALSE,FALSE,"Negative",17,17,0.99,0.99,0,TRUE
356290,"Cuban Missile Crisis: Ice Crusade",2015-03-25,TRUE,FALSE,FALSE,"Mostly Positive",75,56,4.99,4.99,0,TRUE
2051100,"ALPHA-NIGHTHAWK",2022-10-27,TRUE,FALSE,FALSE,"Mostly Positive",72,11,13.99,19.99,30,TRUE
360020,"Rise of Flight: ILYA Muromets",2015-06-02,TRUE,FALSE,FALSE,"Mostly Positive",70,10,24.99,24.99,0,TRUE
2091370,"Songs from the Iron Sea",2022-09-22,TRUE,FALSE,FALSE,"Positive",100,35,0,0,0,TRUE
826930,"The Capture Worlds",2018-04-19,TRUE,FALSE,FALSE,"Positive",90,10,0,0,0,TRUE
212301,"Total War: ROME II - Greek States Culture Pack",2013-09-03,TRUE,FALSE,FALSE,"Mixed",57,294,8.99,8.99,0,TRUE
879410,"Let's Go There And Wander Nowhere",2018-07-05,TRUE,TRUE,TRUE,"Mixed",54,37,0,0,0,TRUE
1099110,"愚者地牢-UP主的消失",2019-06-18,TRUE,FALSE,FALSE,"Very Positive",83,199,0,0,0,TRUE
343860,"Tacoma",2017-08-01,TRUE,TRUE,TRUE,"Very Positive",87,2604,7.99,19.99,60,TRUE
554800,"Masky",2016-12-16,TRUE,TRUE,TRUE,"Very Positive",80,91,0.99,0.99,0,TRUE
688370,"Cyberoque",2018-11-26,TRUE,FALSE,FALSE,"Positive",81,11,1.19,11.99,90,TRUE
416360,"Max's Big Bust - A Captain Nekorai Tale",2017-02-06,TRUE,TRUE,TRUE,"Very Positive",95,92,19.99,19.99,0,TRUE
291430,"Lost Marbles",2014-05-30,TRUE,TRUE,TRUE,"Mixed",58,12,9.99,9.99,0,TRUE
1675100,"AE86 EUROBEAT DRIFT",2021-07-16,TRUE,FALSE,FALSE,"Positive",94,18,1.99,1.99,0,TRUE
675960,"Matryoshka Strike",2017-09-11,TRUE,FALSE,FALSE,"Mixed",53,15,0.29,0.99,70,TRUE
1542790,"SRX: The Game",2021-05-28,TRUE,FALSE,FALSE,"Very Positive",90,143,39.99,39.99,0,TRUE
1439700,"Alchemy Absorption: Melody",2020-11-20,TRUE,FALSE,TRUE,"Positive",90,11,0.89,2.99,70,TRUE
349770,"Dungeon of the ENDLESS™ - Deep Freeze Add-on",2015-04-16,TRUE,TRUE,FALSE,"Mostly Positive",70,30,1.99,1.99,0,TRUE
1509230,"Prop Hunt",2021-03-26,TRUE,FALSE,FALSE,"Mostly Negative",36,80,9.99,9.99,0,TRUE
727290,"Boot Hill Bounties",2017-12-14,TRUE,FALSE,FALSE,"Positive",92,13,12.99,12.99,0,TRUE
1715850,"NAIR",2021-09-14,TRUE,FALSE,FALSE,"Very Positive",95,64,2.99,2.99,0,TRUE
774171,"Muse Dash",2019-06-19,TRUE,TRUE,FALSE,"Very Positive",90,86591,3,0,0,TRUE
914110,"Narcos: Rise of the Cartels",2019-11-19,TRUE,FALSE,FALSE,"Mixed",51,285,29.99,29.99,0,TRUE
1515020,"Kingsblood",2023-06-21,TRUE,FALSE,TRUE,"Positive",100,19,14.99,14.99,0,TRUE
1924440,"Directly Drink Milk from Cow　【直に牛乳を飲め】",2022-03-30,TRUE,FALSE,FALSE,"Mostly Positive",73,15,8.78,8.78,0,TRUE
619220,"GoBlock's Impossible Medley",2017-04-14,TRUE,TRUE,TRUE,"Positive",84,13,0.99,0.99,0,TRUE
2156070,"Degen Royale",2022-11-03,TRUE,TRUE,FALSE,"Positive",88,18,0,0,0,TRUE
1203630,"Record of Lodoss War-Deedlit in Wonder Labyrinth-",2021-03-27,TRUE,FALSE,FALSE,"Very Positive",93,5126,19.99,19.99,0,TRUE
1112100,"Tarzan VR™  The Trilogy Edition",2020-11-17,TRUE,FALSE,FALSE,"Mixed",58,34,19.99,19.99,0,TRUE
1254930,"Rain Island",2020-03-06,TRUE,FALSE,FALSE,"Mostly Positive",79,34,1.49,2.99,50,TRUE
2152880,"SpongeBob SquarePants: The Cosmic Shake - Costume Pack",2023-01-31,TRUE,FALSE,FALSE,"Positive",80,26,9.99,9.99,0,TRUE
993990,"Hunger Apartment （蚀狱）",2019-03-20,TRUE,TRUE,FALSE,"Mixed",50,72,2.99,2.99,0,TRUE
1254720,"The Last Bee",2020-05-01,TRUE,FALSE,FALSE,"Mixed",45,11,0,0,0,TRUE
1815780,"Asphalt 9: Legends",2022-08-02,TRUE,FALSE,FALSE,"Very Positive",81,3520,0,0,0,TRUE
247140,"Soundodger+",2013-10-11,TRUE,FALSE,FALSE,"Very Positive",91,663,7.99,7.99,0,TRUE
1590660,"Mr. Hopp's Playhouse 2",2021-06-14,TRUE,FALSE,FALSE,"Very Positive",93,442,3.99,3.99,0,TRUE
1467260,"PSIONIC",2020-11-20,TRUE,FALSE,FALSE,"Positive",83,24,0.28,0.99,71,TRUE
1465950,"Phoenix Hope",2021-12-14,TRUE,FALSE,FALSE,"Mostly Positive",79,104,9.99,9.99,0,TRUE
320650,"Season Match 2",2014-10-10,TRUE,FALSE,FALSE,"Mixed",56,93,3.99,3.99,0,TRUE
416190,"Vehicle Simulator",2015-12-09,TRUE,FALSE,FALSE,"Very Positive",88,228,34.99,34.99,0,TRUE
1134260,"O Rei",2019-08-25,TRUE,FALSE,FALSE,"Positive",90,10,0,0,0,TRUE
349540,"PeriAreion",2015-02-19,TRUE,TRUE,FALSE,"Mostly Negative",33,53,0,0,0,TRUE
540230,"Civil War: 1861",2017-02-01,TRUE,TRUE,FALSE,"Mostly Positive",78,19,9.99,9.99,0,TRUE
304010,"Sid Meier's Civilization: Beyond Earth Exoplanets Map Pack",2014-11-26,TRUE,TRUE,TRUE,"Mixed",55,81,2.99,2.99,0,TRUE
690710,"HEIANKYO ALIEN / 平安京エイリアン",2017-10-13,TRUE,FALSE,FALSE,"Positive",90,22,13.99,13.99,0,TRUE
510080,"Worldy Cup",2016-08-10,TRUE,FALSE,FALSE,"Mixed",61,13,4.99,4.99,0,TRUE
1261960,"STRIKERS 1945",2020-04-30,TRUE,FALSE,FALSE,"Very Positive",95,106,9.99,9.99,0,TRUE
1045890,"The LEGO Movie 2 Videogame - Galactic Adventures Character & Level Pack",2019-04-18,TRUE,FALSE,FALSE,"Mostly Positive",79,29,0,0,0,TRUE
553520,"Trainz Railroad Simulator 2019",2019-01-07,TRUE,TRUE,FALSE,"Mostly Positive",74,1660,39.99,39.99,0,TRUE
787120,"There Is No Tomorrow: Revived Edition",2020-01-15,TRUE,FALSE,FALSE,"Mixed",40,15,9.99,9.99,0,TRUE
885910,"Ginga Force",2020-09-24,TRUE,FALSE,FALSE,"Very Positive",92,68,19.99,19.99,0,TRUE
972560,"Termite",2018-12-10,TRUE,TRUE,TRUE,"Mixed",63,22,0,0,0,TRUE
1081810,"时之扉",2019-06-11,TRUE,FALSE,FALSE,"Mixed",44,38,0,0,0,TRUE
800200,"Witching Tower VR",2018-10-25,TRUE,FALSE,FALSE,"Mostly Positive",76,107,19.99,19.99,0,TRUE
739253,"BattleRush - USSR Army DLC",2017-12-18,TRUE,FALSE,FALSE,"Positive",85,14,9.99,9.99,0,TRUE
445220,"Avorion",2020-03-09,TRUE,TRUE,TRUE,"Very Positive",90,10479,12.49,24.99,50,TRUE
570690,"Xmas Zombie Rampage",2016-12-21,TRUE,FALSE,FALSE,"Negative",14,28,14.99,14.99,0,TRUE
3920,"Sid Meier's Pirates!",2005-07-11,TRUE,FALSE,FALSE,"Very Positive",94,4607,2.49,9.99,75,TRUE
1911150,"Unity of Command II - Desert Fox",2022-12-08,TRUE,TRUE,FALSE,"Positive",88,18,9.99,9.99,0,TRUE
2147130,"Crazy Edition of Stunts",2022-10-04,TRUE,FALSE,FALSE,"Mixed",50,10,3.99,3.99,0,TRUE
2354830,"Wise Garden",2023-06-02,TRUE,FALSE,TRUE,"Positive",100,14,9.99,9.99,0,TRUE
1517160,"Under The Ghost Mountain",2021-04-29,TRUE,TRUE,FALSE,"Positive",100,21,2.99,2.99,0,TRUE
1974220,"Eden Island",2022-10-01,TRUE,FALSE,FALSE,"Mixed",61,76,14.99,14.99,0,TRUE
316080,"Parcel",2015-04-22,TRUE,TRUE,TRUE,"Very Positive",84,110,4.99,4.99,0,TRUE
940980,"Phantasmat: The Dread of Oakville Collector's Edition",2018-10-12,TRUE,FALSE,FALSE,"Positive",91,12,9.99,9.99,0,TRUE
32370,"STAR WARS™ - Knights of the Old Republic™",2009-09-05,TRUE,TRUE,FALSE,"Very Positive",90,23396,9.99,9.99,0,TRUE
666960,"Cowboy's Adventure",2017-06-29,TRUE,FALSE,FALSE,"Mixed",56,23,0.37,1.99,81,TRUE
1484960,"Escape to Moscow",2020-12-15,TRUE,TRUE,TRUE,"Very Positive",86,362,0,0,0,TRUE
1145490,"Operation Armstrong",2021-05-18,TRUE,FALSE,FALSE,"Positive",81,16,12.99,12.99,0,TRUE
1403310,"Garden Simulator",2022-09-08,TRUE,FALSE,FALSE,"Very Positive",89,143,14.99,14.99,0,TRUE
606890,"Masters of Anima",2018-04-10,TRUE,FALSE,FALSE,"Very Positive",83,256,6.99,6.99,0,TRUE
1655840,"Turbo Tempest",2021-07-08,TRUE,FALSE,FALSE,"Mixed",57,14,0,0,0,TRUE
490280,"Realms of Magic",2022-07-20,TRUE,FALSE,FALSE,"Very Positive",82,726,19.99,19.99,0,TRUE
395850,"Bear Simulator",2016-02-26,TRUE,TRUE,TRUE,"Very Positive",85,440,14.99,14.99,0,TRUE
1463140,"Destructo",2021-03-31,TRUE,FALSE,FALSE,"Mostly Negative",38,13,6.99,6.99,0,TRUE
584141,"Music - Hearts of Iron IV: Sabaton Soundtrack Vol. 2",2017-01-26,TRUE,TRUE,TRUE,"Very Positive",85,204,5.99,5.99,0,TRUE
632290,"The Grand Ball",2017-05-10,TRUE,TRUE,FALSE,"Mixed",61,18,2.49,4.99,50,TRUE
746880,"Spoxel",2019-03-28,TRUE,TRUE,TRUE,"Mixed",57,21,14.99,14.99,0,TRUE
1063980,"Hell Architect",2021-08-18,TRUE,TRUE,FALSE,"Mixed",69,271,24.99,24.99,0,TRUE
546160,"Ladybug Quest",2019-02-11,TRUE,TRUE,TRUE,"Positive",94,17,9.99,9.99,0,TRUE
1873750,"Periphery",2022-08-19,TRUE,FALSE,FALSE,"Mixed",58,29,4.99,4.99,0,TRUE
1358860,"Groove Fit Kingdom!",2020-07-15,TRUE,FALSE,FALSE,"Mostly Positive",73,19,0,0,0,TRUE
751340,"ASSAULT GUNNERS HD EDITION",2018-03-20,TRUE,FALSE,FALSE,"Mostly Positive",75,102,9.99,9.99,0,TRUE
1364710,"Skycadia",2020-12-07,TRUE,FALSE,FALSE,"Positive",84,13,9.99,9.99,0,TRUE
1809710,"Adventure Rush",2021-12-21,TRUE,FALSE,FALSE,"Positive",100,16,9.99,9.99,0,TRUE
853320,"KURT - DER FUSSBALLMANAGER",2020-03-06,TRUE,FALSE,FALSE,"Mostly Positive",70,20,11.99,11.99,0,TRUE
789100,"My Little Farmies",2018-02-27,TRUE,FALSE,FALSE,"Mixed",53,391,0,0,0,TRUE
2518960,"Wizardry: Proving Grounds of the Mad Overlord",2023-09-15,TRUE,FALSE,FALSE,"Very Positive",83,124,30,0,0,TRUE
595660,"Lux Alliance",2017-06-08,TRUE,TRUE,TRUE,"Mostly Positive",77,48,9.99,9.99,0,TRUE
222940,"THE KING OF FIGHTERS XIII STEAM EDITION",2013-09-13,TRUE,FALSE,FALSE,"Very Positive",90,6988,19.99,19.99,0,TRUE
705070,"FEMINAZI: 3000",2017-09-19,TRUE,FALSE,FALSE,"Mixed",50,60,1.99,1.99,0,TRUE
1054600,"Resistance Element",2019-05-27,TRUE,FALSE,FALSE,"Very Positive",85,299,0,0,0,TRUE
1919263,"Forza Horizon 5 2019 Porsche 911 Speedster",2022-04-21,TRUE,FALSE,FALSE,"Positive",90,11,2.99,2.99,0,TRUE
208814,"Tomb Raider: 1939 Multiplayer Map Pack",2013-04-03,TRUE,FALSE,TRUE,"Mixed",67,83,3.99,3.99,0,TRUE
515650,"Straimium Immortaly",2016-10-10,TRUE,FALSE,FALSE,"Very Positive",92,139,6.99,6.99,0,TRUE
681480,"Ancient Worlds: Jaguar's Fate",2017-08-16,TRUE,FALSE,FALSE,"Negative",15,13,0.99,0.99,0,TRUE
1480410,"Sentinel: Cursed Knight",2021-04-08,TRUE,FALSE,FALSE,"Mixed",63,11,4.99,4.99,0,TRUE
1022780,"Animal Fight Club",2019-04-19,TRUE,TRUE,FALSE,"Very Positive",82,240,4.99,4.99,0,TRUE
871930,"GLADIABOTS - AI Combat Arena",2019-05-22,TRUE,TRUE,TRUE,"Very Positive",90,740,14.99,14.99,0,TRUE
842180,"Prison Simulator",2021-11-04,TRUE,FALSE,FALSE,"Very Positive",87,1569,19.99,19.99,0,TRUE
1457080,"The Mageseeker: A League of Legends Story™",2023-04-18,TRUE,FALSE,FALSE,"Very Positive",84,1026,29.99,29.99,0,TRUE
1427880,"Beat Me! - Puppetonia Tournament",2020-11-13,TRUE,FALSE,FALSE,"Mixed",54,64,0,0,0,TRUE
924670,"Need for Spirit: Drink & Drive Simulator/醉驾模拟器",2018-09-05,TRUE,FALSE,FALSE,"Mixed",56,82,0.99,0.99,0,TRUE
1839510,"RPG Time: The Legend of Wright",2022-09-13,TRUE,FALSE,FALSE,"Very Positive",95,147,29.99,29.99,0,TRUE
991170,"Barn Finders",2020-06-15,TRUE,FALSE,FALSE,"Very Positive",83,3255,19.99,19.99,0,TRUE
217140,"Rise of the Triad",2013-07-31,TRUE,FALSE,FALSE,"Mixed",67,1767,14.99,14.99,0,TRUE
1549030,"100 hidden snails 2",2021-02-26,TRUE,FALSE,FALSE,"Very Positive",95,245,1.99,1.99,0,TRUE
1614270,"Submerged: Hidden Depths",2022-03-09,TRUE,FALSE,FALSE,"Very Positive",94,159,29.99,29.99,0,TRUE
8800,"Civilization IV: Beyond the Sword",2007-07-24,TRUE,TRUE,FALSE,"Overwhelmingly Positive",96,2738,7.49,29.99,75,TRUE
285330,"RollerCoaster Tycoon® 2: Triple Thrill Pack",2014-05-21,TRUE,FALSE,FALSE,"Very Positive",88,3950,9.99,9.99,0,TRUE
1675530,"Turbeton",2022-05-26,TRUE,TRUE,FALSE,"Mixed",58,12,0,0,0,TRUE
748260,"Gremlins Inc. – Card Game Print & Play Set",2017-11-22,TRUE,TRUE,TRUE,"Mostly Positive",75,12,4.99,4.99,0,TRUE
504800,"Sorcery! Part 4",2016-09-22,TRUE,TRUE,FALSE,"Very Positive",82,67,9.99,9.99,0,TRUE
1933740,"The Caligula Effect 2",2022-06-22,TRUE,FALSE,FALSE,"Very Positive",92,253,49.99,49.99,0,TRUE
650090,"VeeR VR:VR Video and Movie Platform",2017-07-20,TRUE,FALSE,FALSE,"Very Positive",82,143,0,0,0,TRUE
390710,"Acceleration of SUGURI 2",2018-03-07,TRUE,FALSE,FALSE,"Very Positive",91,252,8.99,8.99,0,TRUE
273153,"Castlevania: Lords of Shadow 2 - Revelations DLC",2014-03-25,TRUE,FALSE,FALSE,"Very Positive",82,89,7.99,7.99,0,TRUE
1752260,"Mythic",2022-09-29,TRUE,TRUE,TRUE,"Mixed",52,42,14.99,14.99,0,TRUE
995230,"FREEDIVER: Triton Down",2019-05-30,TRUE,FALSE,FALSE,"Very Positive",84,271,8.99,8.99,0,TRUE
916510,"Running Man 3D Part2",2018-08-23,TRUE,FALSE,FALSE,"Mostly Positive",75,12,0.99,0.99,0,TRUE
539730,"True Sight",2016-10-14,FALSE,FALSE,FALSE,"Very Positive",94,459,0,0,0,TRUE
2198970,"Land of Towers",2023-01-23,TRUE,FALSE,FALSE,"Positive",90,10,9.99,9.99,0,TRUE
1029560,"Bandits",2019-07-26,TRUE,FALSE,FALSE,"Positive",93,16,0.49,4.99,90,TRUE
342080,"Rogue Invader",2021-12-15,TRUE,TRUE,FALSE,"Positive",93,15,7.99,9.99,20,TRUE
760890,"Hello Charlotte EP3: Childhood's End",2018-01-04,TRUE,FALSE,FALSE,"Overwhelmingly Positive",98,1225,2.99,2.99,0,TRUE
282510,"Alien: Isolation - Last Survivor",2014-10-14,TRUE,TRUE,TRUE,"Mostly Positive",72,223,3.99,3.99,0,TRUE
2423960,"Lord of the Click: Interstellar Wars",2023-05-23,TRUE,FALSE,FALSE,"Positive",84,13,1.04,2.99,65,TRUE
373951,"The Witcher 3: Wild Hunt - Elite Crossbow Set",2015-06-03,TRUE,FALSE,FALSE,"Very Positive",89,128,0,0,0,TRUE
1363900,"Farworld Pioneers",2023-05-30,TRUE,FALSE,FALSE,"Mostly Negative",39,392,11.99,14.99,20,TRUE
361600,"Luna Sky",2015-10-02,TRUE,FALSE,TRUE,"Mixed",68,19,12.99,12.99,0,TRUE
1407890,"hexurb",2021-05-31,TRUE,FALSE,FALSE,"Mostly Positive",75,44,4.99,4.99,0,TRUE
329660,"Silent Service",2014-11-06,TRUE,TRUE,TRUE,"Mostly Positive",78,14,6.99,6.99,0,TRUE
1525490,"异世界攻略组 Another World Adventure",2021-06-01,TRUE,FALSE,FALSE,"Mostly Positive",73,49,5.99,5.99,0,TRUE
450950,"Danmaku Unlimited 3",2017-03-09,TRUE,FALSE,FALSE,"Very Positive",89,169,9.99,9.99,0,TRUE
960980,"Apsulov: End of Gods",2019-08-08,TRUE,FALSE,FALSE,"Very Positive",87,1119,19.99,19.99,0,TRUE
408000,"Cinderella Escape! R12",2015-11-16,TRUE,TRUE,FALSE,"Mostly Positive",78,343,4.99,4.99,0,TRUE
1228430,"Pair-a-Site",2020-02-06,TRUE,FALSE,FALSE,"Positive",100,17,0,0,0,TRUE
313420,"OMSI 2 Add-on Vienna",2014-10-15,TRUE,FALSE,FALSE,"Mixed",46,52,19.99,19.99,0,TRUE
1159500,"Ghost Files 2: Memory of a Crime",2019-11-14,TRUE,TRUE,TRUE,"Mostly Positive",78,89,14.99,14.99,0,TRUE
2320270,"I am The Exorcist",2023-04-02,TRUE,FALSE,FALSE,"Mostly Positive",70,20,8.99,8.99,0,TRUE
919330,"Ghost in the pool",2021-01-27,TRUE,FALSE,FALSE,"Mostly Positive",75,202,4.99,4.99,0,TRUE
798740,"Don't Starve Together: Beating Heart Chest",2018-02-09,TRUE,TRUE,TRUE,"Positive",100,33,4.99,4.99,0,TRUE
300580,"GALAK-Z",2015-10-29,TRUE,TRUE,TRUE,"Mostly Positive",78,237,19.99,19.99,0,TRUE
105420,"Ms. Splosion Man",2013-04-03,TRUE,FALSE,FALSE,"Very Positive",86,179,9.99,9.99,0,TRUE
1922550,"Psychosis",2022-12-20,TRUE,FALSE,FALSE,"Positive",100,12,4.99,4.99,0,TRUE
1296731,"Crusader Kings III: Fashion of the Abbasid Court",2020-09-01,TRUE,TRUE,TRUE,"Mixed",50,208,74.99,74.99,0,TRUE
1779190,"Soulsland",2021-11-04,TRUE,FALSE,FALSE,"Mostly Positive",70,24,5.99,5.99,0,TRUE
2246120,"Coralina",2023-01-06,TRUE,FALSE,FALSE,"Very Positive",96,113,5,5,0,TRUE
1341100,"Demonic Blade",2020-06-17,TRUE,FALSE,TRUE,"Positive",100,17,4.99,4.99,0,TRUE
1031270,"Farming Life",2021-10-18,TRUE,FALSE,FALSE,"Mixed",61,77,9.99,9.99,0,TRUE
449710,"REDCON",2016-04-22,TRUE,TRUE,TRUE,"Very Positive",80,521,5.99,5.99,0,TRUE
215470,"Primal Carnage",2012-10-29,TRUE,FALSE,FALSE,"Mostly Positive",77,4831,4.99,4.99,0,TRUE
1113700,"Farm Together - Celery Pack",2019-08-08,TRUE,TRUE,TRUE,"Positive",85,20,3.99,3.99,0,TRUE
1574010,"Shattered Slime",2021-03-29,TRUE,TRUE,FALSE,"Positive",96,32,0,0,0,TRUE
1035010,"Mini Gal4Xy",2019-05-07,TRUE,TRUE,TRUE,"Positive",86,29,3.99,3.99,0,TRUE
1084680,"Space Engineers - Style Pack",2019-06-06,TRUE,FALSE,FALSE,"Mostly Positive",71,173,4.99,4.99,0,TRUE
399920,"Blowy Fish",2015-09-25,TRUE,FALSE,FALSE,"Mostly Positive",72,11,1.99,1.99,0,TRUE
1659800,"Sweet House",2021-07-20,TRUE,FALSE,FALSE,"Very Positive",81,351,1.99,1.99,0,TRUE
1225260,"Survive In Russia",2020-02-17,TRUE,TRUE,FALSE,"Mixed",67,53,5.99,5.99,0,TRUE
757300,"Truberbrook / Trüberbrook",2019-03-12,TRUE,TRUE,TRUE,"Mostly Positive",73,924,29.99,29.99,0,TRUE
378400,"Gaokao.Love.100Days - Original Soundtrack",2015-06-26,TRUE,FALSE,FALSE,"Very Positive",98,73,2.99,2.99,0,TRUE
2294222,"World of Warships — Publisher Weekend Welcome Pack",2023-02-16,TRUE,FALSE,FALSE,"Very Positive",84,118,0,0,0,TRUE
924150,"Farm Together - Ginger Pack",2018-12-06,TRUE,TRUE,TRUE,"Mostly Positive",79,24,3.99,3.99,0,TRUE
1237080,"Comic Book Tycoon",2020-03-19,TRUE,FALSE,FALSE,"Mixed",46,45,4.99,4.99,0,TRUE
2110570,"Farma Force",2022-12-06,TRUE,FALSE,FALSE,"Mixed",40,10,60,60,0,TRUE
842500,"Kickshot",2018-05-04,TRUE,FALSE,FALSE,"Mostly Positive",75,60,0,0,0,TRUE
2396380,"黑暗塔 (The Dark Tower)",2023-05-25,TRUE,FALSE,FALSE,"Positive",93,32,0.99,0.99,0,TRUE
594660,"Runt of the Litter",2017-02-23,TRUE,TRUE,TRUE,"Positive",82,47,4.99,4.99,0,TRUE
1244060,"Steam Summer Saliens Soundtrack",2020-02-10,FALSE,FALSE,FALSE,"Positive",97,35,0,0,0,TRUE
1523470,"Lumberjack's Dynasty - Digital Supporter Pack",2021-02-25,TRUE,FALSE,FALSE,"Mixed",57,14,5.99,5.99,0,TRUE
218510,"Planets Under Attack",2012-09-27,TRUE,TRUE,FALSE,"Mixed",63,311,9.99,9.99,0,TRUE
657320,"Reverse Fantasy Legend",2017-11-23,TRUE,FALSE,FALSE,"Mostly Negative",38,18,18.99,18.99,0,TRUE
889730,"Downtown Mafia: Gang Wars",2018-07-25,TRUE,TRUE,TRUE,"Mixed",68,123,0,0,0,TRUE
1144310,"Fluffy Store - Listening with you",2019-09-10,TRUE,TRUE,FALSE,"Positive",100,36,1.99,1.99,0,TRUE
738590,"Wars and Battles: October War",2018-11-28,TRUE,TRUE,FALSE,"Positive",83,12,12.99,12.99,0,TRUE
377070,"Noctropolis",2015-09-03,TRUE,TRUE,TRUE,"Positive",85,42,9.99,9.99,0,TRUE
1813890,"Flannel Amethyst",2021-11-23,TRUE,FALSE,FALSE,"Mostly Positive",70,20,0.49,1.99,75,TRUE
1473220,"Hundred Chances - The Fortress",2021-01-08,TRUE,FALSE,FALSE,"Positive",94,18,0.99,0.99,0,TRUE
1387970,"Hello Teacher",2021-06-16,TRUE,FALSE,FALSE,"Mixed",65,32,0.99,0.99,0,TRUE
2283592,"Lost Ark Thirain Starter Pack",2023-02-08,TRUE,FALSE,FALSE,"Positive",80,10,59.99,59.99,0,TRUE
1385100,"Insurmountable",2021-04-29,TRUE,FALSE,FALSE,"Very Positive",82,502,24.99,24.99,0,TRUE
222580,"Train Simulator: DB BR423 EMU Add-On",2013-05-09,TRUE,FALSE,FALSE,"Mixed",56,30,19.99,19.99,0,TRUE
2116280,"Lady of Dreams",2023-02-15,TRUE,FALSE,FALSE,"Positive",100,10,6.99,6.99,0,TRUE
247350,"Artemis Spaceship Bridge Simulator",2013-09-16,TRUE,FALSE,FALSE,"Very Positive",88,292,6.99,6.99,0,TRUE
1567490,"Alien Death Mob",2021-05-20,TRUE,FALSE,FALSE,"Positive",88,27,1.99,1.99,0,TRUE
571020,"Santa's Big Adventures",2016-12-19,TRUE,TRUE,TRUE,"Mixed",65,69,0.99,0.99,0,TRUE
386990,"Asphyxia",2015-08-04,TRUE,TRUE,TRUE,"Very Positive",85,105,5.99,5.99,0,TRUE
1686620,"Fear Protocol: Shadow Paradigm",2021-08-06,TRUE,FALSE,FALSE,"Positive",87,40,0,0,0,TRUE
358810,"Luckslinger",2015-07-16,TRUE,TRUE,TRUE,"Mostly Positive",75,70,9.99,9.99,0,TRUE
543580,"Pipejob",2016-10-15,TRUE,FALSE,FALSE,"Mostly Positive",77,40,9.99,9.99,0,TRUE
432710,"American Truck Simulator - Steampunk Paint Jobs Pack",2023-04-18,TRUE,TRUE,TRUE,"Positive",100,17,1.99,1.99,0,TRUE
1392040,"グランドインテンション・アジャストメント",2020-08-31,TRUE,FALSE,FALSE,"Positive",80,15,0,0,0,TRUE
2393660,"CHARGED: RC Racing - Starter Edition",2023-05-01,TRUE,FALSE,FALSE,"Mixed",55,27,0,0,0,TRUE
874460,"Achtung! Cthulhu Tactics",2018-10-04,TRUE,FALSE,FALSE,"Mostly Positive",70,131,24.99,24.99,0,TRUE
418640,"Iron Commando - Koutetsu no Senshi",2016-07-13,TRUE,FALSE,FALSE,"Mixed",57,19,7.99,7.99,0,TRUE
1400290,"[Chilla's Art] Hanako | 花子さん",2020-12-11,TRUE,FALSE,FALSE,"Mostly Positive",76,148,7.99,7.99,0,TRUE
1432970,"ASSAULT SHELL",2021-03-19,TRUE,FALSE,FALSE,"Positive",100,13,9.99,9.99,0,TRUE
436410,"Beyond The Destiny",2016-04-11,TRUE,FALSE,FALSE,"Mostly Negative",25,16,0,0,0,TRUE
1045620,"Atelier Lulua ~The Scion of Arland~",2019-05-20,TRUE,FALSE,FALSE,"Very Positive",90,400,59.99,59.99,0,TRUE
1403800,"Movavi Picverse - Photo Editing Software",2020-11-25,TRUE,FALSE,FALSE,"Mixed",66,27,69.99,69.99,0,TRUE
1295320,"Can of Wormholes",2023-03-24,TRUE,TRUE,FALSE,"Very Positive",99,151,19.99,19.99,0,TRUE
1346250,"Slide Stories: Neko's Journey",2020-09-28,TRUE,TRUE,FALSE,"Very Positive",100,50,1.99,1.99,0,TRUE
373970,"Letter Quest: Grimm's Journey Remastered",2015-08-05,TRUE,TRUE,TRUE,"Very Positive",95,268,7.99,7.99,0,TRUE
1632310,"A Princess of Fallen Kingdom",2021-09-03,TRUE,FALSE,FALSE,"Mostly Positive",70,20,1.99,1.99,0,TRUE
1898290,"LEGO® Bricktales",2022-10-12,TRUE,TRUE,TRUE,"Very Positive",91,403,29.99,29.99,0,TRUE
511820,"Le Havre: The Inland Port",2016-08-29,TRUE,TRUE,TRUE,"Mixed",53,26,6.99,6.99,0,TRUE
745850,"KARAKARA2",2017-11-10,TRUE,FALSE,FALSE,"Very Positive",95,491,9.99,9.99,0,TRUE
1200140,"4X4 OFF-ROAD CHALLENGE",2020-01-24,TRUE,FALSE,FALSE,"Mixed",50,10,0.99,0.99,0,TRUE
1697600,"Funny Truck",2021-07-30,TRUE,FALSE,FALSE,"Positive",93,29,1.99,1.99,0,TRUE
1009960,"Project Hedra",2023-02-07,TRUE,FALSE,TRUE,"Positive",80,15,9.99,9.99,0,TRUE
1083910,"Donation - 'Thank You'",2019-05-09,TRUE,TRUE,FALSE,"Positive",100,10,4.99,4.99,0,TRUE
953900,"Pantsu Hunter: Back to the 90s",2019-01-17,TRUE,TRUE,TRUE,"Very Positive",82,161,8.99,8.99,0,TRUE
963400,"SCP: Blackout",2019-08-09,TRUE,FALSE,FALSE,"Mostly Positive",71,209,19.99,19.99,0,TRUE
455350,"Homefront®: The Revolution - The Guerrilla Care Package",2016-07-15,TRUE,FALSE,FALSE,"Mixed",60,10,1.99,4.99,60,TRUE
